"","home","Pts","X1stD","TotYd","TOLost","TOGained","Cmp","SkYds","QBR","RA","Pnt","ToP","X3DRate"
"3698",1,21,22,327,1,6,15,47,46.9,38,12,2088,0.277777777777778
"3699",0,18,16,327,1,2,22,12,92.9,27,3,1639,0.333333333333333
"3700",1,21,20,323,0,3,21,30,70.8,33,8,1852,0.388888888888889
"3701",0,42,21,487,4,2,21,16,69.1,31,7,1883,0.333333333333333
"3702",1,12,20,416,1,2,25,38,78.1,28,9,2176,0.315789473684211
"3703",1,14,18,317,2,1,22,24,50.5,21,6,1703,0.375
"3704",0,23,17,305,1,4,23,29,100.9,23,9,1827,0.214285714285714
"3705",0,18,17,237,1,2,22,17,78.8,21,5,1668,0.230769230769231
"3706",1,21,26,388,1,1,30,22,93.8,25,2,1851,0.384615384615385
"3707",1,28,19,427,1,2,17,0,129.3,29,4,1717,0.5
"3708",0,35,24,342,0,2,19,0,143.9,35,4,1924,0.5
"3709",0,13,20,428,4,0,29,0,75.4,9,2,1345,0.25
"3710",1,26,12,348,2,1,18,6,123.2,21,3,1570,0.444444444444444
"3711",0,17,21,309,2,2,18,13,82.1,28,4,1638,0.416666666666667
"3712",1,26,23,493,0,0,28,0,127.9,28,3,2131,0.416666666666667
"3713",0,24,18,426,3,1,23,0,79.1,14,4,1290,0.363636363636364
"3714",1,13,19,346,3,0,25,41,59.5,20,5,1842,0.1
"3715",0,23,16,375,1,1,19,20,81.2,21,6,1781,0.307692307692308
"3716",1,13,18,270,1,3,18,20,61.7,24,6,1897,0.375
"3717",0,40,22,530,1,3,20,5,98.5,29,3,1817,0.461538461538462
"3718",0,3,9,180,4,0,9,42,12.2,18,7,1337,0.0909090909090909
"3719",1,28,21,406,4,1,22,0,54.9,24,2,1579,0.375
"3720",0,13,15,310,3,0,20,43,73.5,22,4,1665,0.25
"3721",0,19,21,351,0,1,27,12,89.5,29,3,2130,0.4
"3722",1,19,24,368,0,0,26,17,100.9,26,3,1906,0.363636363636364
"3723",1,21,17,293,0,4,17,4,91.8,35,8,2038,0.375
"3724",1,41,30,467,1,2,24,7,117.3,32,1,2166,0.5
"3725",0,13,19,279,2,1,18,23,65,24,4,1926,0.333333333333333
"3726",1,27,17,333,2,1,11,5,38,27,2,1529,0.583333333333333
"3727",0,24,25,393,2,1,30,6,89.4,23,2,1849,0.642857142857143
"3728",1,15,17,241,1,1,20,8,83.4,19,5,1541,0.25
"3729",0,23,15,313,3,1,12,40,73.5,20,4,1519,0.307692307692308
"3730",0,6,20,306,3,1,21,21,62.8,27,3,1802,0.25
"3731",1,35,23,434,1,1,16,0,110.6,35,1,1581,0.625
"3732",1,34,19,300,0,5,16,14,114.8,37,5,2017,0.357142857142857
"3733",0,49,33,508,0,3,20,1,115.1,40,4,2012,0.454545454545455
"3734",1,32,22,385,2,2,22,4,74.6,33,2,2085,0.588235294117647
"3735",0,7,12,220,2,0,15,20,50.4,22,6,1554,0.0833333333333333
"3736",0,37,23,398,1,2,23,0,137.3,22,1,1623,0.714285714285714
"3737",1,6,14,223,1,0,12,0,62.4,22,2,1337,0.3
"3738",1,10,20,356,0,0,12,7,78.1,41,4,2000,0.5
"3739",1,22,17,324,1,3,12,17,83,40,5,1904,0.285714285714286
"3740",0,27,25,459,1,0,19,6,115.9,33,1,1961,0.454545454545455
"3741",0,41,26,458,1,3,26,0,146.7,36,3,2206,0.625
"3742",1,42,33,493,1,0,29,0,88.5,28,2,1917,0.416666666666667
"3743",0,20,24,392,0,0,27,11,124.7,30,3,2043,0.692307692307692
"3744",0,16,23,299,2,0,28,31,66.1,18,6,1692,0.4
"3745",1,24,21,358,0,1,17,30,92.5,31,3,1930,0.5
"3746",0,29,24,457,2,0,21,17,94.9,26,1,1633,0.285714285714286
"3747",1,31,22,355,2,2,19,14,102.2,34,2,2105,0.444444444444444
"3748",1,26,26,418,0,0,19,43,91.2,42,2,2374,0.470588235294118
"3749",0,14,20,327,0,1,15,12,58,38,7,2132,0.388888888888889
"3750",0,42,25,531,0,1,23,4,122,35,3,2188,0.333333333333333
"3751",1,14,16,290,3,0,20,23,93.1,19,2,1521,0.3
"3752",1,17,23,376,0,1,21,5,89.7,33,3,2211,0.6
"3753",1,10,19,306,1,0,20,15,84.1,23,4,1695,0.3
"3754",0,41,14,361,0,3,14,10,130.7,23,3,1478,0.333333333333333
"3755",0,7,17,217,1,0,19,36,62.4,20,4,1558,0.0909090909090909
"3756",1,13,22,349,2,2,15,11,51.7,36,5,2096,0.384615384615385
"3757",0,10,14,262,2,4,18,25,76.6,17,6,1376,0.307692307692308
"3758",1,24,20,290,1,2,22,0,91.9,29,5,2030,0.461538461538462
"3759",1,14,13,236,0,2,20,0,89.2,24,7,1596,0.428571428571429
"3760",0,22,28,408,4,0,21,33,51.5,25,1,1901,0.583333333333333
"3761",0,14,15,232,2,1,16,46,48,20,8,1505,0.294117647058824
"3762",1,21,24,376,2,0,17,5,101.2,41,4,1856,0.5
"3763",0,26,23,355,0,1,18,9,72.9,39,4,2306,0.444444444444444
"3764",1,30,29,405,1,1,22,8,97.7,37,3,1934,0.666666666666667
"3765",1,29,22,376,0,1,21,15,107.6,38,5,2169,0.375
"3766",0,20,22,403,2,1,21,8,67.1,35,3,2144,0.357142857142857
"3767",1,28,27,443,1,0,21,0,79.3,31,2,1802,0.4
"3768",1,15,16,328,4,1,21,8,53.8,18,3,1495,0.266666666666667
"3769",0,20,18,336,2,1,22,35,101.1,24,3,1556,0.181818181818182
"3770",1,32,24,440,2,2,17,10,108.6,44,2,2205,0.615384615384615
"3771",0,17,20,297,1,0,22,27,86,24,1,1606,0.416666666666667
"3772",0,23,27,396,1,0,28,8,115.5,26,3,1882,0.363636363636364
"3773",1,23,22,367,1,0,23,32,71.7,34,6,2344,0.294117647058824
"3774",0,27,14,304,2,4,12,1,53.2,38,6,1936,0.307692307692308
"3775",0,10,18,344,1,1,26,3,77,25,4,1912,0.266666666666667
"3776",1,13,19,283,0,2,18,21,88.4,33,3,1988,0.333333333333333
"3777",1,10,15,249,1,1,15,10,45.8,34,5,1846,0.4375
"3778",0,24,16,301,0,3,9,14,119.2,30,4,1588,0.363636363636364
"3779",0,14,18,307,2,1,19,57,75.8,22,4,1744,0.416666666666667
"3780",1,24,18,299,0,2,16,5,137.9,34,4,1770,0.3
"3781",0,13,20,350,6,3,26,14,49.7,24,0,1824,0.5
"3782",1,3,16,191,1,0,13,53,36.8,32,8,1973,0.294117647058824
"3783",1,31,20,337,0,2,17,0,127.7,35,4,1786,0.692307692307692
"3784",0,36,21,381,3,0,16,13,119.8,40,0,2061,0.363636363636364
"3785",1,3,17,249,4,0,21,16,36,25,3,1635,0.230769230769231
"3786",0,20,19,300,3,0,18,6,67.8,23,3,1560,0.3
"3787",0,35,20,387,1,4,17,22,153.5,34,5,1955,0.5
"3788",1,31,29,491,0,1,24,16,131.9,36,3,2123,0.363636363636364
"3789",1,24,24,371,6,1,20,28,56.1,28,2,1888,0.363636363636364
"3790",0,20,26,328,2,0,20,41,52.2,34,3,2127,0.625
"3791",0,17,23,377,0,2,14,7,89.6,53,2,2394,0.4
"3792",1,38,19,385,1,2,11,8,93,34,5,1795,0.416666666666667
"3793",0,24,20,356,2,0,24,5,93,22,4,1822,0.384615384615385
"3794",1,17,15,336,2,1,22,41,65.5,23,7,1974,0.411764705882353
"3795",0,17,23,322,2,0,12,16,59.4,35,4,1848,0.1
"3796",1,16,20,323,1,1,17,15,88.9,47,5,2378,0.5
"3797",0,3,11,203,4,2,11,20,14.3,27,5,1597,0.25
"3798",0,10,13,257,1,0,12,10,71.3,34,6,1826,0.214285714285714
"3799",1,10,15,274,1,2,16,26,48.7,17,4,1375,0.266666666666667
"3800",1,20,12,296,2,1,15,21,88.4,27,7,1647,0.375
"3801",0,13,16,209,0,0,12,33,65.9,30,7,1727,0.266666666666667
"3802",1,12,13,205,1,2,9,20,54.8,42,7,2175,0.125
"3803",0,14,13,174,2,2,10,7,25,25,8,1481,0.357142857142857
"3804",0,17,18,251,1,3,14,8,75.5,41,6,2121,0.4
"3805",0,10,23,303,0,1,22,15,66.6,29,5,1853,0.466666666666667
"3806",1,13,14,255,1,1,20,48,49,24,9,1899,0.263157894736842
"3807",1,14,17,306,1,0,19,18,80,31,5,1903,0.5625
"3808",1,41,21,325,2,7,19,8,71.4,33,7,1969,0.333333333333333
"3809",0,14,12,207,4,0,12,50,61,19,7,1289,0.3
"3810",0,17,18,300,1,3,21,11,52.4,28,9,1741,0.277777777777778
"3811",1,19,15,261,1,3,11,21,83.4,35,2,1848,0.384615384615385
"3812",0,23,22,355,1,1,23,18,94.2,34,4,2269,0.5
"3813",1,7,9,117,1,0,9,24,66.2,14,9,1003,0
"3814",0,22,15,333,0,1,10,7,87,32,6,1656,0.307692307692308
"3815",1,10,17,212,2,2,23,43,73.5,18,6,1721,0.181818181818182
"3816",1,3,10,189,3,1,17,13,36,17,6,1440,0.384615384615385
"3817",0,23,10,209,1,3,17,26,77,26,9,1805,0.0666666666666667
"3818",0,15,18,341,1,1,27,24,78.5,20,6,1848,0.3125
"3819",1,14,19,279,2,0,27,5,80.5,20,4,1470,0.545454545454545
"3820",1,10,20,337,3,2,28,30,67.7,12,5,1454,0.1
"3821",0,37,17,458,1,3,18,6,127.3,29,5,1879,0.285714285714286
"3822",1,24,19,321,1,2,17,40,101.6,27,5,1763,0.5
"3823",0,18,21,236,2,2,19,16,56.3,18,5,1491,0.1
"3824",1,10,16,291,2,2,21,17,39.7,24,8,1769,0.125
"3825",0,3,13,299,0,1,18,8,72.3,21,5,1462,0.4
"3826",1,16,22,436,3,2,29,5,59.5,23,4,1955,0.266666666666667
"3827",0,20,21,375,3,0,25,45,64.4,23,5,1941,0.4375
"3828",1,2,12,178,2,0,19,50,32.9,23,11,1710,0.263157894736842
"3829",0,9,15,248,0,1,25,27,89.1,19,8,1692,0.411764705882353
"3830",0,17,17,265,3,2,18,21,43.1,25,7,1645,0.285714285714286
"3831",1,3,14,205,3,1,17,14,28.8,18,6,1402,0.181818181818182
"3832",0,20,16,363,3,0,16,3,73.3,25,5,1481,0.25
"3833",0,19,20,362,2,3,27,12,64.7,27,3,1875,0.357142857142857
"3834",1,6,18,353,1,0,23,43,75.6,17,3,1350,0.272727272727273
"3835",1,10,20,318,1,1,29,0,84.3,25,4,1891,0.285714285714286
"3836",0,29,13,214,2,4,14,20,45.6,30,7,1764,0.25
"3837",1,14,14,274,2,0,27,13,67.8,16,8,1447,0.142857142857143
"3838",0,13,16,333,0,1,23,24,87.3,28,6,2021,0.411764705882353
"3839",0,32,22,314,1,3,23,1,83.6,29,7,1836,0.4375
"3840",1,27,18,281,0,2,13,6,96.1,28,8,1478,0.285714285714286
"3841",1,20,22,354,4,2,21,42,68.6,31,3,1645,0.533333333333333
"3842",1,16,15,289,1,1,24,11,96,21,4,1461,0.272727272727273
"3843",0,10,19,350,2,0,30,23,74.6,16,5,1580,0.214285714285714
"3844",0,17,18,306,1,3,24,24,87.5,24,8,1754,0.142857142857143
"3845",0,10,8,148,1,0,14,70,59.1,10,8,1259,0.230769230769231
"3846",1,17,18,344,3,0,18,17,77.2,20,5,1377,0.4
"3847",0,14,21,320,3,0,29,19,79.6,25,2,1834,0.642857142857143
"3848",1,9,12,243,2,1,22,4,51.5,15,5,1483,0.25
"3849",0,14,27,379,2,0,32,39,85.1,23,6,1867,0.533333333333333
"3850",1,24,20,336,3,3,17,8,39.2,35,8,1893,0.3125
"3851",1,13,19,377,3,1,18,20,56.1,30,4,1943,0.4
"3852",0,23,19,365,1,2,22,14,94.6,25,7,1636,0.333333333333333
"3853",1,17,20,333,3,1,22,28,69.9,24,6,1708,0.285714285714286
"3854",0,3,11,194,2,3,15,32,50.5,23,7,1555,0.25
"3855",1,25,18,258,0,3,21,54,78.3,22,7,1521,0.25
"3856",1,13,17,262,1,0,20,17,61.2,22,4,1651,0.333333333333333
"3857",0,12,13,248,1,1,22,63,57.6,23,6,1902,0.277777777777778
"3858",1,21,17,288,0,0,14,13,74.8,25,7,1508,0.384615384615385
"3859",0,17,13,233,0,2,15,28,62.4,14,6,1212,0
"3860",1,9,18,265,3,1,22,14,53,21,5,1554,0.25
"3861",1,23,19,396,0,0,18,0,102.2,33,7,1808,0.357142857142857
"3862",0,17,15,293,1,0,17,6,82.4,20,4,1520,0.5
"3863",0,13,21,431,0,2,28,9,79.5,28,8,2170,0.388888888888889
"3864",0,31,21,325,2,0,23,33,121.2,17,4,1519,0.25
"3865",1,20,26,394,3,0,30,20,69,21,5,1798,0.333333333333333
"3866",1,34,17,295,1,4,13,7,73.2,32,6,1718,0.357142857142857
"3867",0,23,19,436,4,0,24,43,83.1,19,5,1756,0.4375
"3868",0,22,22,258,1,4,22,20,63.9,22,7,1832,0.25
"3869",1,19,18,308,2,1,21,24,85.1,23,4,1705,0.307692307692308
"3870",1,25,20,420,1,0,30,11,85.2,19,3,1716,0.333333333333333
"3871",0,39,20,383,1,2,24,20,132.2,21,3,1586,0.714285714285714
"3872",1,51,24,380,2,2,16,24,111.2,29,5,1752,0.222222222222222
"3873",1,17,21,370,1,1,23,12,81.6,20,6,1527,0
"3874",0,27,21,412,2,0,27,21,122,15,3,1327,0.666666666666667
"3875",0,6,11,215,4,1,17,56,44.1,14,5,1463,0.0833333333333333
"3876",1,23,20,348,1,0,24,20,83.3,26,2,1883,0.266666666666667
"3877",0,14,20,388,3,1,31,10,77,11,4,1508,0.181818181818182
"3878",1,17,14,216,3,3,24,26,57.8,21,6,1734,0.375
"3879",1,30,23,331,0,1,19,12,94.9,29,5,1641,0.272727272727273
"3880",0,17,20,317,2,0,20,8,83.3,20,5,1453,0.2
"3881",1,16,19,344,3,0,23,7,58.2,16,5,1593,0.307692307692308
"3882",0,22,27,370,1,0,33,15,96.4,11,6,1535,0.461538461538462
"3883",0,14,25,449,4,0,22,8,77.7,32,4,1779,0.384615384615385
"3884",1,21,23,327,2,0,32,18,82.6,22,3,1930,0.588235294117647
"3885",0,19,16,285,3,2,22,0,73.7,27,6,1975,0.285714285714286
"3886",0,21,20,301,0,0,13,8,88.3,37,6,2015,0.533333333333333
"3887",1,10,19,333,3,0,19,2,37.7,38,8,2074,0.333333333333333
"3888",1,16,18,315,0,1,23,27,88.8,24,4,1744,0.4375
"3889",0,20,9,150,1,2,12,9,35.4,20,6,1398,0.230769230769231
"3890",1,38,25,415,1,1,27,14,112.2,28,3,1951,0.333333333333333
"3891",0,20,23,470,2,2,25,13,94.8,30,4,1776,0.285714285714286
"3892",0,29,19,280,0,4,11,0,86.4,39,4,1805,0.25
"3893",1,16,20,310,3,1,20,12,62.3,25,5,1754,0.461538461538462
"3894",1,44,24,410,0,3,20,0,123,35,3,2043,0.25
"3895",0,20,20,311,1,2,15,4,51.6,39,8,2108,0.266666666666667
"3896",0,30,15,313,1,5,8,13,44.3,37,5,1732,0.5
"3897",1,17,19,389,1,1,23,21,80.7,26,8,1919,0.266666666666667
"3898",0,27,23,518,2,0,18,0,120.9,37,2,1967,0.571428571428571
"3899",1,23,26,408,1,0,24,0,91.9,40,2,2414,0.666666666666667
"3900",1,20,20,398,2,2,28,10,59.5,27,9,2101,0.277777777777778
"3901",0,19,15,284,1,5,17,9,80.6,44,9,2215,0.3
"3902",0,24,19,219,3,2,19,32,53.6,22,8,1521,0.0833333333333333
"3903",1,30,22,426,0,2,27,8,121.3,27,2,2027,0.6
"3904",1,30,20,424,1,3,18,0,123.7,39,5,1981,0.307692307692308
"3905",1,45,25,464,0,1,21,0,143.7,38,6,1998,0.3
"3906",0,33,32,472,3,1,32,2,75.4,28,4,1849,0.384615384615385
"3907",0,10,13,229,4,1,15,12,32.2,24,8,1593,0.375
"3908",0,20,17,305,1,2,18,8,66.2,28,7,1771,0.307692307692308
"3909",1,31,27,480,2,1,29,0,111,24,3,1846,0.714285714285714
"3910",1,6,12,232,1,0,21,10,71.3,19,6,1633,0.357142857142857
"3911",1,31,23,503,3,0,29,11,113.6,34,4,2255,0.4
"3912",0,14,29,502,5,2,33,29,52.7,17,3,1637,0.4375
"3913",0,7,10,204,2,0,15,10,69.2,18,6,1270,0.363636363636364
"3914",1,7,15,259,3,0,27,28,72.4,22,6,1825,0.473684210526316
"3915",1,18,16,335,1,2,24,21,85.9,17,2,1642,0.428571428571429
"3916",0,26,24,415,1,1,27,0,111.5,34,3,2110,0.529411764705882
"3917",1,16,15,243,1,3,10,40,63.2,43,9,2260,0.333333333333333
"3918",0,21,25,333,2,0,12,20,43.2,39,6,1962,0.384615384615385
"3919",1,6,11,211,1,2,18,18,87.5,27,7,1773,0.4
"3920",0,9,17,255,1,1,25,45,77.2,20,5,1840,0.166666666666667
"3921",1,13,11,192,2,0,9,37,34.2,26,5,1614,0.384615384615385
"3922",0,17,19,244,1,2,17,27,81.6,32,5,2085,0.461538461538462
"3923",0,3,6,119,2,1,15,18,45.1,16,9,1493,0.230769230769231
"3924",1,26,18,428,2,0,27,3,128.2,16,2,1725,0.5
"3925",0,12,16,281,1,0,23,35,92.7,21,6,1801,0.230769230769231
"3926",1,20,12,292,0,1,20,0,108.2,20,6,1484,0.181818181818182
"3927",0,26,25,455,0,1,19,27,93.7,38,6,2352,0.285714285714286
"3928",0,27,28,507,3,0,26,16,100.4,31,4,1944,0.461538461538462
"3929",1,6,11,226,1,0,14,12,49.6,24,5,1611,0.285714285714286
"3930",0,27,22,460,0,4,15,11,83.3,44,6,2297,0.25
"3931",1,29,21,389,1,3,22,1,119.5,34,4,2001,0.470588235294118
"3932",1,3,21,356,4,1,27,27,57.2,15,3,1647,0.363636363636364
"3933",0,13,15,308,1,2,33,17,90.6,9,6,1568,0.428571428571429
"3934",0,20,23,369,1,2,32,20,79.5,27,6,2216,0.388888888888889
"3935",1,11,14,242,4,1,23,47,56.2,17,4,1588,0.285714285714286
"3936",1,10,15,252,0,0,25,7,83.7,23,5,1837,0.266666666666667
"3937",0,20,17,262,0,0,17,16,100.5,22,5,1548,0.25
"3938",0,12,17,288,1,2,14,15,71.5,24,5,1613,0.214285714285714
"3939",1,38,23,353,1,2,27,9,105.3,24,2,2033,0.642857142857143
"3940",1,27,17,241,0,2,19,23,137.5,23,3,1597,0.5
"3941",0,30,30,480,2,0,30,24,90.5,27,2,2002,0.714285714285714
"3942",1,13,22,318,2,0,30,29,76.1,17,3,1538,0.3
"3943",0,25,25,429,1,1,27,11,100,20,2,1609,0.2
"3944",0,14,22,364,2,2,31,12,93,20,3,1919,0.5
"3945",1,16,16,275,2,1,25,12,69.4,16,2,1443,0.538461538461538
"3946",0,29,15,294,1,0,14,19,93.7,27,5,1529,0.4
"3947",1,25,22,403,1,1,26,16,88.5,27,5,1927,0.428571428571429
"3948",0,20,16,260,1,2,18,18,60.5,23,6,1699,0.307692307692308
"3949",1,3,14,206,4,1,16,18,13.5,17,6,1411,0.307692307692308
"3950",1,25,22,375,0,1,20,0,96.7,25,3,1639,0.384615384615385
"3951",0,24,20,390,4,2,28,14,72.1,25,5,1838,0.307692307692308
"3952",1,10,20,354,1,1,31,0,68.7,15,4,1697,0.357142857142857
"3953",0,14,17,267,1,1,22,21,117.7,22,3,1692,0.416666666666667
"3954",1,17,14,279,2,1,24,8,74.5,16,6,1620,0.416666666666667
"3955",0,14,18,283,1,1,26,31,92.4,17,7,1582,0.333333333333333
"3956",0,21,20,395,3,0,28,13,69,16,6,1496,0.272727272727273
"3957",1,13,12,189,2,0,14,4,36.7,16,4,1268,0.363636363636364
"3958",1,19,20,361,4,1,22,17,66.1,29,6,1626,0.181818181818182
"3959",0,21,21,341,0,0,17,2,96.2,30,4,1725,0.5
"3960",1,19,24,454,2,0,23,17,90,31,2,1710,0.3
"3961",1,23,21,396,1,1,25,7,92.7,19,4,1640,0.25
"3962",0,7,20,309,1,0,32,11,67.4,19,4,1889,0.357142857142857
"3963",1,9,16,218,1,3,17,12,73.4,27,4,1762,0.153846153846154
"3964",0,17,15,331,1,0,16,10,58.3,24,8,1664,0.333333333333333
"3965",1,10,14,200,2,0,16,12,79.7,16,4,1298,0.454545454545455
"3966",1,14,20,357,2,1,23,12,67.2,28,3,1748,0.5625
"3967",0,7,14,197,2,0,16,9,69.9,25,5,1575,0.416666666666667
"3968",0,0,9,192,4,0,24,37,31.7,8,5,1383,0.384615384615385
"3969",1,16,21,296,0,1,22,21,71.1,25,5,1793,0.214285714285714
"3970",0,21,27,384,1,0,26,28,84.6,31,1,1938,0.461538461538462
"3971",0,10,11,253,3,0,17,20,54,17,4,1394,0.333333333333333
"3972",1,26,19,318,0,2,23,6,111.1,31,3,1999,0.466666666666667
"3973",0,22,24,383,1,3,24,15,73.5,18,3,1587,0.25
"3974",1,24,21,331,0,3,25,0,121.5,37,5,2295,0.4
"3975",0,38,25,413,0,2,28,0,115.5,36,1,2307,0.533333333333333
"3976",0,21,13,219,5,1,11,26,79.6,19,3,1209,0.285714285714286
"3977",1,6,22,422,2,0,25,0,54,26,3,1693,0.428571428571429
"3978",0,27,25,379,1,0,20,29,107.6,33,3,1871,0.5
"3979",1,17,27,452,1,0,22,0,73.1,21,2,1550,0.461538461538462
"3980",1,17,24,305,2,1,18,19,49.7,32,6,2044,0.363636363636364
"3981",1,27,22,403,1,1,25,0,109,37,3,1945,0.6
"3982",0,17,17,315,0,3,29,19,104.2,16,6,1899,0.285714285714286
"3983",1,28,18,332,1,2,29,27,126.8,20,3,1641,0.307692307692308
"3984",0,14,14,266,1,0,19,14,79.4,19,3,1390,0.25
"3985",0,36,22,428,0,4,30,0,121.9,25,3,1972,0.461538461538462
"3986",1,40,26,503,3,2,27,7,108.3,27,3,1662,0.666666666666667
"3987",0,19,19,365,1,2,20,11,85.1,39,2,2092,0.4375
"3988",0,31,20,337,2,1,22,13,60.7,29,5,1770,0.333333333333333
"3989",1,20,13,222,1,2,20,9,91,14,4,1428,0.454545454545455
"3990",1,14,18,308,0,1,27,8,100.3,25,5,2023,0.272727272727273
"3991",0,25,17,287,0,4,28,17,107,24,6,1960,0.428571428571429
"3992",1,24,20,398,3,1,30,10,110,16,2,1635,0.545454545454545
"3993",1,16,27,383,2,1,33,13,89.1,29,3,2302,0.571428571428571
"3994",0,20,19,358,4,1,24,6,67.6,22,3,1801,0.454545454545455
"3995",0,31,27,475,1,1,21,0,109.2,32,1,1889,0.75
"3996",1,17,25,394,4,0,37,20,64.3,18,4,2134,0.333333333333333
"3997",1,20,19,318,2,2,34,17,99.4,21,4,2046,0.4375
"3998",0,34,27,408,1,2,27,10,83.8,32,5,2081,0.5
"3999",1,34,26,494,2,2,29,0,106.9,29,1,2025,0.733333333333333
"4000",0,30,21,414,2,3,23,19,84.7,21,2,1519,0.428571428571429
"4001",0,34,19,436,1,0,24,23,117,22,3,1647,0.125
"4002",1,31,22,345,3,3,25,8,80.5,29,2,1981,0.6875
"4003",0,24,21,269,1,0,29,25,89.2,14,6,1711,0.384615384615385
"4004",0,17,23,368,2,2,35,6,76.6,24,7,2195,0.470588235294118
"4005",1,13,20,305,3,2,24,13,69.1,22,3,1857,0.5
"4006",0,34,27,477,1,0,32,23,110.6,21,2,1626,0.642857142857143
"4007",1,30,16,382,1,1,26,6,117.4,29,5,2174,0.470588235294118
"4008",1,40,27,454,2,1,31,16,98.1,22,3,1794,0.615384615384615
"4009",0,23,30,503,2,1,31,25,80.3,34,1,2225,0.5
"4010",0,30,27,444,1,1,32,16,98.7,28,2,2080,0.705882352941177
"4011",0,20,20,453,4,0,29,0,70.9,20,4,1713,0.416666666666667
"4012",1,62,36,557,0,3,31,4,144.5,38,1,2299,0.75
"4013",0,21,8,283,2,1,30,42,69,20,7,1717,0.470588235294118
"4014",1,27,25,453,1,0,27,0,101.4,28,2,1804,0.5
"4015",0,26,18,363,0,1,30,0,106.9,16,5,1803,0.307692307692308
"4016",1,49,31,577,0,2,25,0,129.4,30,2,1712,0.555555555555556
"4017",1,31,21,438,0,1,26,4,129.2,23,4,1494,0.5
"4018",0,22,24,437,0,0,36,14,108.7,26,5,2253,0.578947368421053
"4019",0,42,36,573,2,1,32,0,148.1,38,1,2329,0.727272727272727
"4020",1,45,26,463,2,1,23,8,96,23,2,1601,0.769230769230769
"4021",1,45,33,617,1,2,31,0,140.1,35,1,2074,0.666666666666667
"4022",1,32,24,358,3,0,24,13,69.9,10,5,1250,0.181818181818182
"4023",0,27,27,486,2,1,31,2,72.1,27,3,1824,0.538461538461538
"4024",1,24,14,288,1,3,20,35,88.3,19,6,1561,0.384615384615385
"4025",0,27,25,474,0,2,35,17,107.7,19,3,1828,0.529411764705882
"4026",1,31,21,404,1,2,29,19,108.7,21,4,1766,0.5625
"4027",0,35,23,458,1,0,27,0,130.1,26,4,1575,0.6
"4028",0,14,14,252,1,1,22,12,71.6,17,8,1486,0.0833333333333333
"4029",1,28,20,371,2,2,21,8,127,25,3,1590,0.555555555555556
"4030",1,31,21,440,1,1,21,6,113,29,5,1645,0.4
"4031",0,38,19,380,0,2,21,0,134.4,28,4,1716,0.545454545454545
"4032",1,21,19,290,2,2,26,36,82.5,21,5,1794,0.272727272727273
"4033",0,13,24,436,5,1,28,6,37.1,23,4,2024,0.5
"4034",0,27,22,487,4,2,26,9,74.3,24,4,1818,0.384615384615385
"4035",1,41,24,447,0,5,26,9,123.7,25,5,1866,0.363636363636364
"4036",0,34,33,562,0,1,37,0,114.2,38,5,2519,0.578947368421053
"4037",1,38,22,441,1,1,29,18,116.2,18,6,1565,0.333333333333333
"4038",1,23,18,419,1,2,26,16,111.7,29,3,2111,0.461538461538462
"4039",0,16,21,371,2,2,26,26,65.1,20,4,1956,0.357142857142857
"4040",1,31,27,423,1,2,29,23,96.2,24,4,2131,0.538461538461538
"4041",1,38,23,465,1,4,30,16,142.8,24,3,2029,0.461538461538462
"4042",0,26,17,347,0,1,29,5,119.4,29,4,2160,0.375
"4043",0,27,20,361,2,1,17,6,75,26,6,1689,0.357142857142857
"4044",1,35,21,386,0,3,26,23,143.3,26,4,1950,0.466666666666667
"4045",0,20,23,407,2,0,30,16,77.7,13,2,1772,0.272727272727273
"4046",1,49,40,625,1,0,34,9,138.1,38,1,2372,0.75
"4047",1,23,23,387,3,1,30,10,86.9,23,3,2079,0.428571428571429
"4048",0,17,19,374,0,1,23,7,114.6,25,4,1574,0.538461538461538
"4049",0,7,12,188,1,0,23,3,77.1,17,6,1582,0.4
"4050",1,31,24,373,0,0,30,9,123.5,17,4,1653,0.583333333333333
"4051",0,16,30,432,3,0,39,22,78.8,20,2,1932,0.333333333333333
"4052",0,13,20,365,2,1,30,42,68.7,30,7,2328,0.277777777777778
"4053",1,42,21,468,0,1,24,11,155.9,30,4,2052,0.538461538461538
"4054",0,34,30,472,2,1,29,0,90.7,28,2,1825,0.615384615384615
"4055",0,24,26,397,2,0,27,14,87.8,27,5,1910,0.538461538461538
"4056",1,20,27,396,0,0,27,5,119.7,32,4,2013,0.692307692307692
"4057",0,17,20,438,3,0,32,6,100,13,2,1515,0.4
"4058",1,37,34,511,3,1,35,0,70.1,29,2,2312,0.461538461538462
"4059",0,23,25,408,2,2,28,7,90.5,21,4,1662,0.25
"4060",1,44,28,495,1,3,27,9,137.2,31,0,1899,0.6
"4061",0,28,27,375,2,2,24,27,91.5,37,4,2118,0.538461538461538
"4062",1,24,23,423,3,1,28,5,80.7,31,6,2160,0.444444444444444
"4063",1,10,24,330,1,0,33,0,100.7,26,3,1846,0.615384615384615
"4064",1,27,26,525,1,1,35,21,116.6,21,3,1785,0.416666666666667
"4065",0,35,20,393,0,2,19,7,138.9,26,6,1561,0.4
"4066",1,10,18,310,2,0,29,17,68.2,17,5,1440,0.357142857142857
"4067",0,31,25,443,1,3,29,15,136.1,26,5,2011,0.363636363636364
"4068",1,14,22,328,4,0,30,42,68.7,18,4,1671,0.5
